7,3,24,1,0,0,1,25,0,0,0,0,3,1,0,1
2,1,3,1,0,0,0,4,0,0,0,0.2857142857142857,1,0,0.0,1
3,2,8,1,0,0,-1,9,0,0,0,1.5,2,0,0.0,1
5,2,15,1,0,2,-1,16,0,0,0,1.6666666666666667,2,0,0.0,1
4,2,12,1,0,0,-1,13,1,0,0,0.8,2,0,0.0,1
3,3,12,1,0,1,-1,13,0,0,0,0.75,3,0,0.0,1
6,2,18,1,0,0,-1,19,0,0,0,2.0,2,0,0.0,1
7,3,25,1,0,1,-1,26,0,0,0,1.1666666666666667,3,0,0.0,1
6,3,21,1,0,1,-1,22,0,0,0,0.8571428571428571,3,0,0.0,1
2,3,9,1,0,0,-1,10,0,0,0,0.3333333333333333,3,0,0.0,1
7,2,18,1,0,1,-1,19,1,0,0,3.5,2,0,0.0,1
1,2,4,1,0,0,-1,5,0,1,0,0.14285714285714285,2,0,0.0,1
3,2,7,1,0,0,-1,8,0,0,0,3.0,2,0,0.0,1
6,3,19,3,0,0,-1,22,0,0,0,2.0,3,0,0.0,1
1,1,2,1,0,0,-1,3,0,0,0,0.16666666666666666,1,0,0.0,1
1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0,0.0,1
2,3,8,1,0,0,-1,9,0,0,0,2.0,3,0,0.0,1
1,1,1,1,0,0,-1,2,0,0,0,0.5,1,0,0.0,1
5,3,18,2,0,1,-1,20,0,0,0,5.0,3,0,0.0,1
2,2,7,1,0,0,-1,8,0,0,0,0.4,2,0,0.0,1
2,3,10,1,0,0,-1,11,0,0,0,1.0,3,0,0.0,1
3,2,10,1,0,0,-1,11,0,0,0,1.5,2,0,0.0,1
3,2,10,1,0,2,-1,11,0,0,0,1.0,2,0,0.0,1
1,3,6,1,0,0,-1,7,0,0,0,0.3333333333333333,3,0,0.0,1
1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0,1
3,2,6,2,0,0,-1,8,0,0,0,3.0,2,0,0.0,1
1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0,0.0,1
1,1,2,1,0,0,-1,3,0,0,0,1.0,1,0,0.0,1
6,2,18,2,0,0,-1,20,0,0,0,6.0,2,0,0.0,1
4,2,11,1,0,0,-1,12,0,0,0,0.6666666666666666,2,0,0.0,1
3,2,9,1,0,0,-1,10,1,0,0,0.75,2,0,0.0,1
1,1,1,1,0,0,-1,2,2,0,0,0.3333333333333333,1,0,0.0,1
1,1,0,3,0,0,3,3,0,1,0,1.0,1,0,0.0,1
1,2,4,1,0,0,-1,5,0,0,0,1.0,2,0,0.0,1
3,2,8,1,0,0,-1,9,0,0,0,3.0,2,0,0.0,1
1,3,5,1,0,0,-1,6,0,0,0,0.3333333333333333,3,0,0.0,1
3,3,14,1,0,0,-1,15,0,0,0,3.0,3,0,0.0,1
3,3,11,1,0,0,-1,12,1,0,0,1.0,3,0,0.0,1
2,3,8,1,0,0,-1,9,1,0,0,0.6666666666666666,3,0,0.0,1
9,3,30,1,0,0,-1,31,0,0,0,4.5,3,0,0.0,1
1,1,2,1,0,0,-1,3,0,0,0,0.1111111111111111,1,0,0.0,1
4,2,13,1,0,0,-1,14,0,0,0,4.0,2,0,0.0,1
6,3,20,1,0,1,0,21,0,0,0,1.5,3,0,0.0,1
2,2,6,1,0,0,-1,7,0,0,0,0.3333333333333333,2,0,0.0,1
2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0,0.0,1
4,1,7,1,0,0,-1,8,0,0,0,2.0,1,0,0.0,1
3,2,7,1,0,0,-1,8,0,0,0,0.75,2,0,0.0,1
1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0,0.0,1
3,2,9,1,0,0,-1,10,0,0,0,3.0,2,0,0.0,1
4,2,12,1,0,1,-1,13,3,0,0,1.3333333333333333,2,0,0.0,1
2,2,5,1,0,0,-1,6,0,0,0,0.5,2,0,0.0,1
1,2,4,1,0,0,-1,5,0,0,0,0.5,2,0,0.0,1
3,1,5,2,0,0,-1,7,0,0,0,3.0,1,0,0.0,1
4,3,18,1,0,1,-1,19,0,0,0,1.3333333333333333,3,0,0.0,1
4,4,22,1,0,0,-1,23,0,0,0,1.0,4,0,0.0,1
4,1,8,1,0,1,-1,9,1,0,0,1.0,1,0,0.0,1
1,1,1,1,0,0,-1,2,2,0,0,0.25,1,0,0.0,1
3,3,12,2,0,0,-1,14,0,0,0,3.0,3,0,0.0,1
5,2,16,1,0,1,-1,17,0,0,0,1.6666666666666667,2,0,0.0,1
5,3,17,1,0,0,-1,18,0,0,0,1.0,3,0,0.0,1
7,2,15,1,0,0,-1,16,3,0,0,1.4,2,0,0.0,1
10,3,34,1,0,0,0,35,0,0,0,1.4285714285714286,3,0,0.0,1
6,2,18,1,0,0,-1,19,0,0,0,0.6,2,0,0.0,1
2,2,5,1,0,0,0,6,0,0,0,0.3333333333333333,2,0,0.0,1
2,2,5,1,0,0,-1,6,0,0,0,1.0,2,0,0.0,1
7,2,22,1,0,1,-1,23,0,0,0,3.5,2,0,0.0,1
3,2,10,1,0,0,-1,11,0,0,0,0.42857142857142855,2,0,0.0,1
