serial no,average_word,word_length,up,low_ratio,smiley_count,stopword_usage,punctuation,msg_length,acro_line,elongation_vowel,suspension_point,imitation_rate,word_length,media_url
148,2,2,6,1,0,0,-1,7,0,0,0,0.6666666666666666,2,0
149,6,2,19,1,0,0,-1,20,0,0,0,3.0,2,0
150,3,2,10,1,0,0,-1,11,0,0,0,0.5,2,0
151,2,3,8,1,0,0,-1,9,0,2,0,0.6666666666666666,3,0
152,6,3,23,1,0,1,-1,24,0,0,0,3.0,3,0
153,5,2,15,1,0,1,-1,16,0,1,0,0.8333333333333334,2,0
154,6,3,22,2,0,0,1,24,0,0,0,1.2,3,0
155,6,2,19,1,0,1,-1,20,0,1,0,1.0,2,0
156,7,3,23,1,0,0,0,24,0,0,0,1.1666666666666667,3,0
157,5,2,13,2,0,0,-1,15,0,0,0,0.7142857142857143,2,0
158,1,2,4,1,0,0,2,5,0,1,1,0.2,2,0
159,9,3,33,1,0,1,-1,34,0,0,0,9.0,3,0
160,4,3,16,1,0,0,-1,17,0,0,0,0.4444444444444444,3,0
161,7,2,22,1,0,0,0,23,0,0,0,1.75,2,0
162,7,3,27,1,0,0,-1,28,0,0,0,1.0,3,0
163,5,2,15,1,0,1,-1,16,0,1,0,0.7142857142857143,2,0
164,3,3,12,1,0,0,-1,13,0,2,0,0.6,3,0
165,1,4,7,1,0,0,-1,8,0,1,0,0.3333333333333333,4,0
166,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
167,5,3,20,1,0,1,-1,21,0,1,0,5.0,3,0
168,1,1,2,1,0,0,1,3,0,0,0,0.2,1,0
169,3,3,13,1,0,0,-1,14,0,0,0,3.0,3,0
170,8,4,36,1,0,1,-1,37,0,0,0,2.6666666666666665,4,0
171,1,0,0,0,4,0,-1,0,0,0,0,0.125,0,0
172,6,3,22,2,0,0,-1,24,0,1,0,6.0,3,0
173,1,3,5,1,0,0,-1,6,0,0,0,0.16666666666666666,3,0
174,4,3,17,1,0,1,-1,18,0,0,0,4.0,3,0
175,5,2,15,2,0,1,-1,17,0,0,0,1.25,2,0
176,5,3,21,1,0,0,3,22,0,0,0,1.0,3,0
177,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
178,4,4,22,2,0,0,7,24,0,2,2,4.0,4,0
179,3,3,13,1,0,0,-1,14,0,0,0,0.75,3,0
180,1,1,3,0,0,0,0,3,0,0,0,0.3333333333333333,1,0
181,12,3,43,2,0,0,2,45,0,1,1,12.0,3,0
182,9,3,35,1,0,0,-1,36,0,0,0,0.75,3,0
183,5,3,19,2,0,0,-1,21,0,0,0,0.5555555555555556,3,0
184,7,4,37,1,0,0,-1,38,1,3,0,1.4,4,0
185,11,3,37,2,0,3,2,39,2,1,1,1.5714285714285714,3,0
186,5,2,16,1,0,0,-1,17,0,0,0,0.45454545454545453,2,0
187,6,3,20,1,0,0,-1,21,0,0,0,1.2,3,0
188,8,3,31,1,0,1,-1,32,0,0,0,1.3333333333333333,3,0
189,5,3,21,1,0,0,-1,22,0,0,0,0.625,3,0
190,1,3,6,1,0,0,-1,7,0,0,0,0.2,3,0
191,1,0,0,0,0,0,-1,0,0,0,0,1.0,0,0
192,3,3,11,1,0,0,-1,12,0,0,0,3.0,3,0
193,2,2,5,1,0,0,1,6,0,0,0,0.6666666666666666,2,0
194,1,1,2,1,0,0,0,3,0,0,0,0.5,1,0
195,4,3,14,1,0,0,-1,15,0,0,0,4.0,3,0
196,5,3,18,1,0,0,-1,19,0,0,0,1.25,3,0
197,3,2,9,1,0,0,-1,10,0,0,0,0.6,2,0
198,6,3,22,1,0,1,-1,23,0,0,0,2.0,3,0
199,4,3,17,1,0,0,-1,18,0,0,0,0.6666666666666666,3,0
200,4,2,13,1,0,0,-1,14,0,0,0,1.0,2,0
201,8,4,35,1,0,0,-1,36,0,0,0,2.0,4,0
202,8,4,35,2,0,0,-1,37,0,2,0,1.0,4,0
203,4,3,14,1,0,0,-1,15,0,0,0,0.5,3,0
204,6,3,23,1,0,0,-1,24,0,0,0,1.5,3,0
205,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
206,8,3,32,1,0,1,-1,33,0,0,0,8.0,3,0
207,5,2,15,2,0,0,3,17,0,1,1,0.625,2,0
208,9,3,30,1,0,1,-1,31,0,0,0,1.8,3,0
209,6,3,20,1,0,1,-1,21,0,0,0,0.6666666666666666,3,0
210,2,2,7,1,0,0,0,8,0,1,0,0.3333333333333333,2,0
211,4,2,13,1,0,0,1,14,0,0,0,2.0,2,0
212,1,0,0,0,2,0,-1,0,0,0,0,0.25,0,0
213,6,4,32,1,0,0,-1,33,0,0,0,6.0,4,0
214,1,0,0,0,2,0,-1,0,0,0,0,0.16666666666666666,0,0
215,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
216,7,3,30,1,0,0,-1,31,0,0,0,7.0,3,0
217,5,4,26,1,0,0,-1,27,0,0,0,0.7142857142857143,4,0
218,2,3,8,1,0,0,-1,9,0,0,0,0.4,3,0
219,6,3,24,1,0,0,-1,25,0,0,0,3.0,3,0
220,6,3,18,3,0,1,-1,21,0,0,0,1.0,3,0
221,6,3,19,2,0,1,-1,21,0,0,0,1.0,3,0
222,2,3,8,1,0,0,-1,9,0,1,0,0.3333333333333333,3,0
223,1,0,0,0,3,0,-1,0,0,0,0,0.5,0,0
224,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
225,6,2,14,1,0,4,-1,15,0,0,0,6.0,2,0
226,2,1,4,1,0,0,-1,5,0,0,0,0.3333333333333333,1,0
227,4,2,12,1,0,0,1,13,0,0,0,2.0,2,0
228,4,4,18,2,0,0,2,20,0,0,0,1.0,4,0
229,2,3,9,1,0,0,-1,10,0,0,0,0.5,3,0
230,4,3,15,1,0,0,-1,16,0,0,0,2.0,3,0
231,3,3,11,1,0,0,2,12,0,1,1,0.75,3,0
232,9,3,30,3,0,1,1,33,0,0,0,3.0,3,0
233,2,4,11,1,0,0,-1,12,0,1,0,0.2222222222222222,4,0
234,1,3,5,1,0,0,-1,6,0,0,0,0.5,3,0
235,5,3,17,1,0,0,-1,18,0,0,0,5.0,3,0
236,1,2,4,1,0,0,-1,5,0,0,0,0.2,2,0
237,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
238,4,3,15,2,0,0,-1,17,0,0,0,1.0,3,0
239,2,2,5,1,0,1,-1,6,0,0,0,0.5,2,0
240,6,3,24,1,0,0,-1,25,0,0,0,3.0,3,0
241,5,2,16,1,0,0,-1,17,0,0,0,0.8333333333333334,2,0
242,4,3,14,1,0,0,-1,15,0,0,0,0.8,3,0
243,1,1,2,1,0,0,-1,3,0,0,0,0.25,1,0
244,1,0,0,0,2,0,-1,0,0,0,0,1.0,0,0
245,6,3,22,1,0,2,1,23,0,0,0,6.0,3,0
246,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
247,1,2,3,1,0,0,-1,4,0,0,0,1.0,2,0
248,6,2,18,1,0,1,-1,19,0,0,0,6.0,2,0
249,1,2,3,1,0,0,-1,4,0,1,0,0.16666666666666666,2,0
250,3,2,7,1,0,1,-1,8,0,0,0,3.0,2,0
251,4,3,17,1,0,0,-1,18,0,1,0,1.3333333333333333,3,0
252,10,4,44,1,0,1,2,45,0,0,0,2.5,4,0
253,4,3,18,1,0,0,0,19,0,1,0,0.4,3,0
254,5,3,19,1,0,0,2,20,0,1,1,1.25,3,0
255,1,0,0,0,4,0,-1,0,0,0,0,0.2,0,0
256,6,3,24,2,0,0,-1,26,0,0,0,6.0,3,0
257,1,2,3,1,0,0,-1,4,0,0,0,0.16666666666666666,2,0
258,3,5,21,1,0,0,-1,22,0,0,0,3.0,5,0
259,8,2,20,1,0,2,1,21,2,0,0,2.6666666666666665,2,0
260,1,0,0,0,2,0,-1,0,0,0,0,0.125,0,0
261,4,1,6,1,0,0,-1,7,2,0,0,4.0,1,0
262,1,0,0,0,3,0,-1,0,0,0,0,0.25,0,0
263,1,3,6,1,0,0,-1,7,0,0,0,1.0,3,0
264,2,2,5,1,0,0,-1,6,2,0,0,2.0,2,0
265,1,1,1,1,0,0,-1,2,2,0,0,0.5,1,0
266,1,4,7,1,0,0,-1,8,0,1,0,1.0,4,0
267,1,0,0,0,3,0,-1,0,0,0,0,1.0,0,0
268,4,3,15,1,0,0,-1,16,0,0,0,4.0,3,0
269,3,4,16,1,0,0,-1,17,0,0,0,0.75,4,0
270,1,0,0,0,2,0,-1,0,0,0,0,0.3333333333333333,0,0
271,5,3,17,1,3,0,2,18,0,1,1,5.0,3,0
272,4,4,22,1,0,0,4,23,0,2,1,0.8,4,0
273,6,1,12,1,0,2,0,13,4,0,0,1.5,1,0
274,4,2,12,1,0,1,-1,13,0,0,0,0.6666666666666666,2,0
275,1,0,0,0,4,0,-1,0,0,0,0,0.25,0,0
276,6,3,22,1,0,0,-1,23,0,0,0,6.0,3,0
277,3,2,10,1,0,0,-1,11,0,1,0,0.5,2,0
278,1,0,0,0,3,0,-1,0,0,0,0,0.3333333333333333,0,0
279,2,4,11,1,0,0,-1,12,0,1,0,2.0,4,0
280,10,4,46,3,0,0,3,49,0,1,0,5.0,4,0
281,12,3,39,1,0,6,-1,40,0,0,0,1.2,3,0
282,1,0,0,0,0,0,1,0,0,0,0,0.08333333333333333,0,0
283,2,1,3,1,0,0,2,4,0,0,0,2.0,1,0
284,3,3,11,1,0,0,-1,12,0,0,0,1.5,3,0
285,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
286,5,4,24,1,0,0,-1,25,0,0,0,5.0,4,0
287,6,3,22,1,0,0,-1,23,0,0,0,1.2,3,0
288,3,2,8,1,0,0,-1,9,0,0,0,0.5,2,0
289,2,2,7,1,0,0,-1,8,0,1,0,0.6666666666666666,2,0
290,8,4,37,1,0,2,3,38,2,1,1,4.0,4,0
291,8,2,25,1,0,5,0,26,0,0,0,1.0,2,0
292,3,2,7,1,0,0,2,8,2,1,1,0.375,2,0
293,2,2,7,1,0,0,-1,8,0,0,0,0.6666666666666666,2,0
294,5,3,19,1,0,0,-1,20,0,0,0,2.5,3,0
295,2,2,7,1,0,0,-1,8,0,1,0,0.4,2,0
296,6,3,20,1,0,1,-1,21,0,0,0,3.0,3,0
297,11,3,34,3,0,3,-1,37,0,0,0,1.8333333333333333,3,0
298,15,4,64,2,0,0,1,66,1,1,0,1.3636363636363635,4,0
299,6,3,22,1,0,0,3,23,0,1,1,0.4,3,0
300,11,3,40,3,0,0,-1,43,0,0,0,1.8333333333333333,3,0
301,10,3,38,1,0,0,-1,39,0,0,0,0.9090909090909091,3,0
302,7,2,21,1,0,4,0,22,0,0,0,0.7,2,0
303,1,2,3,1,0,0,-1,4,0,0,0,0.14285714285714285,2,0
304,10,3,33,1,0,0,-1,34,0,0,0,10.0,3,0
305,16,3,65,2,0,6,0,67,0,0,0,1.6,3,0
306,3,5,22,1,0,0,-1,23,0,1,0,0.1875,5,0
307,5,3,20,1,0,2,-1,21,0,0,0,1.6666666666666667,3,0
308,9,2,24,2,0,3,0,26,3,0,0,1.8,2,0
309,12,3,46,1,0,4,1,47,0,0,0,1.3333333333333333,3,0
310,5,2,16,1,0,4,-1,17,0,0,0,0.4166666666666667,2,0
311,5,3,19,1,0,3,-1,20,1,0,0,1.0,3,0
312,5,3,17,1,0,1,-1,18,0,1,0,1.0,3,0
313,4,2,12,1,0,1,-1,13,0,0,0,0.8,2,0
314,10,3,37,1,0,0,-1,38,0,1,0,2.5,3,0
315,5,2,15,1,0,0,-1,16,0,0,0,0.5,2,0
316,4,2,14,0,0,0,-1,14,0,0,0,0.8,2,0
317,4,2,10,2,0,0,-1,12,0,0,0,1.0,2,0
318,3,3,13,1,0,0,4,14,0,1,1,0.75,3,0
319,4,3,18,1,0,0,-1,19,0,0,0,1.3333333333333333,3,0
320,7,4,33,1,0,0,0,34,0,0,0,1.75,4,0
321,1,0,0,0,3,0,-1,0,0,0,0,0.14285714285714285,0,0
322,6,3,20,2,0,0,2,22,0,2,1,6.0,3,0
323,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
324,5,3,19,1,0,0,-1,20,0,0,0,5.0,3,0
325,5,2,16,1,0,1,-1,17,0,0,0,1.0,2,0
326,2,2,6,1,0,0,-1,7,0,0,0,0.4,2,0
327,2,2,6,1,0,1,-1,7,0,0,0,1.0,2,0
328,6,2,15,1,0,2,0,16,2,0,0,3.0,2,0
329,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
330,5,3,18,2,0,0,2,20,0,1,1,5.0,3,0
331,10,3,32,1,0,1,-1,33,0,0,0,2.0,3,0
332,5,3,19,2,0,0,-1,21,0,0,0,0.5,3,0
333,1,0,0,0,3,0,-1,0,0,0,0,0.2,0,0
334,11,3,46,1,0,0,0,47,0,0,0,11.0,3,0
335,6,2,17,1,0,3,-1,18,0,0,0,0.5454545454545454,2,0
336,3,3,12,1,0,1,-1,13,0,0,0,0.5,3,0
337,8,2,24,1,0,2,-1,25,2,1,0,2.6666666666666665,2,0
338,9,2,27,1,0,3,-1,28,2,1,0,1.125,2,0
339,10,2,28,1,0,4,-1,29,0,0,0,1.1111111111111112,2,0
340,1,0,0,0,4,0,-1,0,0,0,0,0.1,0,0
341,1,3,6,1,0,0,3,7,0,1,1,1.0,3,0
342,6,3,21,1,0,2,-1,22,0,0,0,6.0,3,0
343,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
344,18,3,67,2,0,3,6,69,0,2,2,18.0,3,0
345,1,0,0,0,3,0,-1,0,0,0,0,0.05555555555555555,0,0
346,4,3,14,1,0,1,-1,15,0,1,0,4.0,3,0
347,4,3,14,1,0,0,-1,15,0,1,0,1.0,3,0
348,4,3,15,1,0,0,-1,16,0,0,0,1.0,3,0
349,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0
350,7,3,23,1,0,0,-1,24,2,1,0,2.3333333333333335,3,0
351,3,3,13,1,0,0,-1,14,0,2,0,0.42857142857142855,3,0
352,6,3,20,1,0,1,-1,21,0,0,0,2.0,3,0
353,4,2,12,2,0,0,-1,14,0,0,0,0.6666666666666666,2,0
354,1,0,0,0,3,0,-1,0,0,0,0,0.25,0,0
355,7,2,20,1,0,1,-1,21,0,0,0,7.0,2,0
356,6,3,26,1,0,1,-1,27,2,0,0,0.8571428571428571,3,0
357,5,3,20,1,0,0,-1,21,0,0,0,0.8333333333333334,3,0
358,1,2,4,1,0,0,-1,5,0,0,0,0.2,2,0
359,3,3,11,1,0,1,-1,12,0,0,0,3.0,3,0
360,4,2,9,1,0,3,0,10,0,0,0,1.3333333333333333,2,0
361,2,1,4,1,0,0,-1,5,0,0,0,0.5,1,0
362,7,3,29,2,0,1,-1,31,0,0,0,3.5,3,0
363,4,2,13,1,0,1,-1,14,0,0,0,0.5714285714285714,2,0
364,8,3,27,3,0,0,0,30,0,0,0,2.0,3,0
365,2,2,6,1,0,0,1,7,0,0,0,0.25,2,0
366,2,3,10,1,0,0,1,11,0,0,0,1.0,3,0
367,5,2,16,1,0,2,-1,17,0,0,0,2.5,2,0
368,1,2,4,1,0,0,-1,5,0,0,0,0.2,2,0
369,3,2,10,1,0,0,-1,11,1,0,0,3.0,2,0
370,1,2,3,1,0,0,-1,4,0,0,0,0.3333333333333333,2,0
371,3,2,9,1,0,1,-1,10,0,0,0,3.0,2,0
372,6,2,13,1,0,1,1,14,0,0,0,2.0,2,0
373,5,3,20,1,0,0,-1,21,0,0,0,0.8333333333333334,3,0
374,8,3,29,1,0,1,-1,30,2,0,0,1.6,3,0
375,5,2,15,2,0,0,-1,17,0,0,0,0.625,2,0
376,11,3,36,3,0,0,0,39,0,0,0,2.2,3,0
377,6,2,19,1,0,0,-1,20,0,0,0,0.5454545454545454,2,0
378,12,3,46,2,0,2,-1,48,0,0,0,2.0,3,0
379,6,3,21,1,0,0,-1,22,0,0,0,0.5,3,0
380,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
381,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0
382,1,1,1,1,0,0,-1,2,0,0,0,1.0,1,0
383,4,3,18,1,0,0,-1,19,0,0,0,4.0,3,0
384,1,1,2,1,0,0,1,3,0,0,0,0.25,1,0
385,4,2,13,1,0,0,-1,14,0,0,0,4.0,2,0
386,5,3,17,1,0,0,-1,18,0,1,0,1.25,3,0
387,11,3,42,2,0,0,-1,44,0,0,0,2.2,3,0
388,1,0,0,0,5,0,-1,0,0,0,0,0.09090909090909091,0,0
389,4,3,14,1,0,0,-1,15,0,1,0,4.0,3,0
390,5,2,16,1,0,0,-1,17,0,0,0,1.25,2,0
391,1,2,4,1,0,0,-1,5,0,0,0,0.2,2,0
392,4,3,17,1,0,0,-1,18,0,0,0,4.0,3,0
393,3,3,11,1,0,0,-1,12,0,0,0,0.75,3,0
394,6,3,20,1,0,0,-1,21,0,0,0,2.0,3,0
395,9,3,34,1,0,1,-1,35,0,0,0,1.5,3,0
396,1,2,3,1,0,0,-1,4,0,0,0,0.1111111111111111,2,0
397,6,3,22,1,0,1,-1,23,0,1,0,6.0,3,0
398,1,0,0,0,3,0,-1,0,0,0,0,0.16666666666666666,0,0
399,4,4,22,1,0,1,-1,23,0,0,0,4.0,4,0
400,2,3,10,1,0,0,-1,11,0,0,0,0.5,3,0
401,1,0,0,0,3,0,-1,0,0,0,0,0.5,0,0
402,1,3,5,1,0,0,-1,6,0,0,0,1.0,3,0
403,2,3,8,1,0,0,-1,9,0,1,0,2.0,3,0
404,3,3,11,1,0,1,-1,12,0,0,0,1.5,3,0
405,1,0,0,0,4,0,-1,0,0,0,0,0.3333333333333333,0,0
406,2,3,10,1,0,0,-1,11,0,1,0,2.0,3,0
